75159;-2384;-748;1010
75163;-1509;18;937
75167;-1546;356;1089
75171;-1793;191;1104
75175;-1975;108;1253
75179;-2032;38;1353
75183;-2055;0;1458
75187;-1991;2;1508
75191;-1675;73;1514
75195;-1427;146;1362
75199;-947;164;1255
75203;-594;187;1081
75207;-463;168;995
75211;-282;126;889
75215;-207;114;900
75219;-141;83;944
75223;-115;91;1104
75227;-99;103;1181
75231;-79;122;1275
75235;-81;119;1293
75239;-81;80;1266
75243;-60;18;1209
75247;58;-8;1169
75251;235;-46;1159
75255;328;-65;1152
75259;416;-193;1091
75263;421;-272;1019
75267;412;-307;999
75271;848;474;844
75275;1865;1038;515
75279;1345;72;667
75283;1380;20;702
75287;1444;114;571
75291;1399;128;604
75295;1112;89;660
75299;656;23;828
75303;447;7;901
75307;105;-19;920
75311;25;-4;946
75315;-133;-16;957
75319;-237;-31;1029
75323;-308;-32;1278
75327;-325;17;975
75331;-345;-6;1137
75335;-350;-2;1096
75339;-343;-29;1106
75343;-294;-26;1074
75347;-201;12;1056
75351;-157;9;1049
75355;-87;30;1054
75359;-47;26;1051
75363;46;52;1073
75367;46;20;1091
75371;56;25;1099
75375;102;19;1092
75379;140;19;1061
75383;200;13;1033
75387;222;0;1017
75391;261;-1;993
75395;294;-4;970
75399;301;4;966
75403;342;55;963
75407;366;85;968
75411;314;40;991
75415;262;35;1026
75419;229;41;1029
75423;117;40;1072
75427;58;26;1076
75431;-10;23;1071
75435;-40;8;1061
75439;-61;23;1069
75443;-59;2;1048
75447;-50;-3;1028
75451;-37;1;1044
75455;-27;-5;1060
75459;-12;-18;1077
75463;15;-4;1137
75467;40;-1;1158
75471;85;-15;1210
75475;96;-17;1227
75479;150;12;1252
75483;166;8;1265
75487;184;13;1280
75491;212;33;1273
75495;216;31;1265
75499;221;10;1230
75503;225;11;1186
75507;208;11;1178
75511;192;0;1142
75515;182;4;1129
75519;152;2;1120
75523;141;0;1104
75527;113;-3;1085
75531;93;-9;1064
75535;58;-21;1040
75539;28;-40;1002
75543;4;-44;1005
75547;-27;-69;967
75551;-23;-71;926
75555;-16;-70;915
75559;11;-74;884
75563;16;-83;874
75567;48;-108;853
75571;73;-115;840
75575;119;-107;863
75579;154;-74;891
75583;237;-87;892
75587;316;3;894
75591;352;66;907
75595;459;105;1012
75599;496;114;1064
75603;474;123;1096
75607;423;187;1157
75611;411;160;1190
75615;356;105;1191
75619;309;89;1177
75623;268;134;1094
75627;242;199;934
75631;143;98;937
75635;141;379;781
75639;6;648;804
75643;-228;1043;805
75647;-252;659;792
75651;-270;124;754
75655;-265;6;756
75659;-247;-86;684
75663;-212;-289;588
75667;-216;-321;634
75671;-193;-349;891
75675;-168;-371;960
75679;-270;-436;1001
75683;-207;-435;1028
75687;-198;-430;1021
75691;-202;-475;995
75695;-195;-494;955
75699;-189;-522;941
75703;-166;-490;979
75707;-180;-463;1038
75711;-253;-348;1070
75715;-290;-245;1097
75719;-326;-47;1080
75723;-326;-75;952
75727;-87;-252;961
75731;345;-252;1161
75735;440;-262;1145
75739;467;-199;1320
75743;450;-217;1454
75747;441;-124;1437
75751;758;455;1459
75755;1225;631;1467
75759;756;191;1393
75763;692;191;1342
75767;402;98;1263
75771;230;39;1178
75775;-35;16;1124
75779;-176;31;982
75783;-229;40;940
75787;-307;233;881
75791;-270;78;863
75795;-266;-19;813
75799;-298;6;734
75803;-313;17;717
75807;-480;-152;718
75811;-582;-255;723
75815;-537;-154;678
75819;-556;-172;738
75823;-565;-186;755
75827;-548;-176;791
75831;-541;-173;849
75835;-468;-108;972
75839;-411;-69;1082
75843;-264;-28;1126
75847;-109;4;1611
75851;-104;-2;1434
75855;-45;11;1486
75859;-61;38;1476
75863;-101;34;1436
75867;-154;55;1338
75871;-216;5;1180
75875;-287;-102;1012
75879;-324;-96;955
75883;-349;-68;842
75887;-321;-107;840
75891;-280;-139;821
75895;-329;-129;846
75899;-319;-153;849
75903;-278;-173;837
75907;-266;-212;815
75911;-316;-238;789
75915;-329;-283;821
75919;-446;-278;820
75923;-439;-271;833
75927;-390;-240;829
75931;-398;-271;837
75935;-404;-270;777
75939;-430;-280;836
75943;-462;-274;837
75947;-460;-293;790
75951;-482;-258;725
75955;-535;-255;756
75959;-601;-233;912
75963;-416;-168;939
75967;-277;-173;991
75971;-316;-223;940
75975;-95;-144;871
75979;25;-189;993
75983;42;-176;1077
75987;-132;-192;1141
75991;-109;-186;1063
75995;-146;-231;1088
75999;-1;-223;1029
76003;33;-205;1025
76007;214;-183;889
76011;316;-214;865
76015;343;-193;855
76019;227;-203;805
76023;139;-215;786
76027;-74;-225;813
76031;-130;-212;818
76035;-421;-306;786
76039;-555;-328;861
76043;-585;-307;882
76047;-689;-338;972
76051;-630;-297;960
76055;-769;-299;1127
76059;-893;-353;1210
76063;-718;-239;965
76067;-327;-233;848
76071;-233;-204;804
76075;-167;-186;871
76079;-478;-248;974
76083;-214;-164;796
76087;133;-162;762
76091;154;-155;787
76095;-187;-205;1018
76099;-417;-207;1180
76103;-493;-222;905
76107;-117;-209;795
76111;45;-199;837
76115;-2;-219;891
76119;11;-244;933
76123;30;-211;1049
76127;-65;-211;1198
76131;-338;-294;1206
76135;-377;-226;1487
76139;-392;-194;1441
76143;-476;-221;1367
76147;-520;-285;1229
76812;-479;-144;1073
76816;-479;-144;1073
76820;-479;-144;1073
76824;-479;-144;1073
76828;-479;-144;1073
76832;-479;-144;1073
76836;-479;-144;1073
76840;-479;-144;1073
76844;-479;-144;1073
76848;-479;-144;1073
76852;-479;-144;1073
76856;-479;-144;1073
76860;-479;-144;1073
76864;-479;-144;1073
76868;-479;-144;1073
76872;-479;-144;1073
76876;-479;-144;1073
76880;-479;-144;1073
76884;-1810;-166;944
76888;-1489;-85;1193
76892;-1309;-82;1243
76896;-942;-70;1213
76900;-679;-58;1187
76904;-577;-29;1146
76908;-575;23;1075
76912;-666;17;1053
76916;-698;101;1070
76920;-503;172;970
76924;-303;223;881
76928;185;150;819
76932;318;-43;763
76936;379;-267;751
76940;394;245;643
76944;2451;1209;972
76948;4282;723;1301
76952;4025;569;1443
76956;3393;563;1656
76960;3065;501;1399
76964;2304;376;1208
76968;1500;230;954
76972;1158;216;847
76976;518;93;740
76980;248;77;744
76984;-97;51;804
76988;-192;31;816
76992;-317;13;816
76996;-324;13;816
77000;-328;17;806
77004;-367;64;859
77008;-436;140;1465
77012;-873;85;1460
77016;-1915;-126;1667
77020;-2854;-591;1356
77024;-3253;-342;957
77028;-3211;-392;765
77032;-3005;-365;516
77036;-2861;-319;439
77040;-2386;-308;392
77044;-1887;-237;391
77048;-1764;-219;422
77052;-1617;-181;663
77056;-1511;-161;973
77060;-1183;-28;1055
77064;-865;-37;1220
77068;-659;-92;1098
77072;-438;28;1042
77076;-437;67;1063
77080;-463;26;1052
77084;-436;42;1050
77088;-132;25;996
77092;266;-89;937
77096;388;-221;884
77100;593;-121;1472
77104;738;58;1468
77108;4034;1273;1620
77112;4564;705;1431
77116;4029;604;1472
77120;2890;564;1306
77124;2387;418;1058
77128;1399;255;756
77132;928;139;708
77136;173;101;729
77140;-218;24;828
77144;-325;-1;827
77148;-401;67;858
77152;-409;88;889
77156;-417;113;886
77160;-817;-27;1384
77164;-876;66;1357
77168;-945;66;1439
77172;-982;124;1380
77176;-1772;-256;1222
77180;-2121;-155;1141
77184;-2542;-217;1004
77188;-2706;-313;751
77192;-2754;-332;716
77196;-2712;-256;644
77200;-2578;-248;595
77204;-2146;-131;572
77208;-2011;-196;635
77212;-2033;-178;734
77216;-1953;-83;960
77220;-1773;-57;1021
77224;-1265;-7;1068
77228;-1041;39;1130
77232;-814;49;1193
77236;-908;-192;1369
77240;-1055;76;1226
77244;-730;53;841
77248;-603;135;925
77252;-75;284;841
77256;370;-148;800
77260;410;-326;778
77264;655;162;773
77268;3467;1724;816
77272;4586;756;1146
77276;4058;342;1358
77280;2768;347;1390
77284;1708;204;1125
77288;1167;55;980
77292;348;-154;896
77296;184;-151;878
77300;53;-146;869
77304;-43;-146;849
77308;-100;-143;847
77312;-222;-144;860
77316;-275;-145;880
77320;-302;-112;909
77324;-303;-117;1004
77328;-337;-102;1251
77332;-370;-79;1252
77336;-354;-78;1270
77340;-334;-22;1162
77344;-331;-25;1024
77348;-339;-1;976
77352;-343;33;910
77356;-347;40;892
77360;-487;-41;874
77364;-639;-97;858
77368;-807;-41;940
77372;-892;-326;1054
77376;-1639;-390;921
77380;-1500;-202;982
77384;-1336;-164;950
77388;-1063;-160;877
77392;-932;-130;937
77396;-810;-102;1039
77400;-845;-129;1168
77404;-840;-143;1194
77408;-796;-135;1236
77412;-765;-25;1289
77416;-621;-120;1187
77420;-549;-87;1107
77424;-450;-65;1080
77428;-350;-33;1000
77432;-310;-55;957
77436;-240;-66;909
77440;-189;-67;939
77444;-44;-41;967
77448;91;-34;1025
77452;145;-30;1035
77456;233;-32;1036
77460;255;-40;1020
77464;234;-57;1031
77468;198;-91;1027
77472;96;-113;1041
77476;-16;-123;1048
77480;-74;-129;1042
77484;-150;-140;1024
77488;-182;-141;997
77492;-216;-141;964
77496;-251;-141;911
77500;-264;-143;879
77504;-293;-175;861
77508;-318;-166;858
77512;-322;-139;882
77516;-332;-137;900
77520;-324;-139;901
77524;-299;-133;942
77528;-280;-124;958
77532;-265;-121;998
77536;-264;-123;1017
77540;-281;-122;1022
77544;-272;-128;1033
77548;-263;-115;1030
77552;-279;-118;1007
77556;-295;-126;989
77560;-285;-134;978
77564;-267;-129;960
77568;-240;-130;964
77572;-230;-121;996
77576;-242;-131;1014
77580;-241;-104;1063
77584;-246;-100;1037
77588;-238;-150;1036
77592;-223;-154;1021
77596;-221;-163;1009
77600;-219;-130;1006
77604;-226;-135;998
77608;-213;-102;981
77612;-216;-121;946
77616;-216;-132;929
77620;-196;-122;958
77624;-203;-132;992
77628;-178;-147;1002
77632;-181;-149;1031
77636;-190;-131;1027
77640;-210;-140;993
77644;-200;-140;965
77648;-207;-154;934
77652;-215;-162;936
77656;-240;-158;969
77660;-212;-152;997
77664;-182;-157;1012
77668;-201;-134;1035
77672;-208;-145;1031
77676;-177;-168;1014
77680;-196;-141;1036
77684;-243;-217;1044
77688;-137;-218;1021
77692;-121;-213;1023
77696;-144;-171;1012
77700;-152;-177;1002
77704;-162;-178;965
77708;-167;-182;923
77712;-131;-174;910
77716;-96;-175;884
77720;-92;-179;876
77724;-106;-177;868
77728;-92;-168;908
77732;-88;-155;931
77736;-143;-118;970
77740;-150;-198;967
77744;-168;-167;1033
77748;-161;-165;1049
77752;-155;-163;1065
77756;-171;-172;1032
77760;-190;-170;1010
77764;-207;-176;948
77768;-203;-173;917
77772;-202;-172;901
77776;-206;-172;916
77780;-203;-170;915
77784;-217;-172;920
77788;-223;-163;927
77792;-227;-165;950
77796;-227;-163;948
77800;-228;-149;969
77804;-252;-178;978
77808;-263;-144;1013
77812;-270;-157;1054
77816;-265;-146;1070
77820;-249;-141;1043
77824;-242;-145;1010
77828;-227;-132;995
77832;-81;304;562
77836;-136;-260;569
77840;-631;-632;571
77844;-682;-626;944
77848;-229;-125;1139
77852;-7;-84;1100
77856;67;23;1248
77860;-169;-140;1219
77864;-220;-174;1180
77868;-275;-145;1089
77872;-258;-176;1006
77876;-196;-133;1005
77880;-207;-136;1009
77884;-226;-131;1019
77888;-241;-118;1042
77892;-241;-126;1044
77896;-261;-130;1045
77900;-268;-135;1003
77904;-274;-146;994
77908;-258;-141;972
77912;-251;-145;958
77916;-253;-145;981
77920;-244;-141;1019
77924;-256;-132;1025
77928;-265;-126;1008
77932;-258;-128;996
77936;-224;-130;965
77940;-215;-131;960
77944;-200;-128;966
77948;-203;-124;985
77952;-221;-130;1001
77956;-236;-126;1007
77960;-241;-133;1006
77964;-229;-133;1009
77968;-230;-128;1005
77972;-234;-129;1019
77976;-245;-131;1021
77980;-244;-140;1023
77984;-241;-139;1013
77988;-236;-135;1007
77992;-235;-136;998
77996;-229;-142;970
78000;-224;-134;965
78004;-208;-128;961
78008;-203;-120;951
78012;-196;-122;972
78016;-197;-125;983
78020;-198;-127;982
78024;-209;-136;998
78028;-215;-131;999
78032;-231;-131;1017
78036;-233;-138;1010
78040;-227;-129;1006
78044;-226;-134;992
78048;-217;-129;977
78052;-214;-125;993
78056;-204;-125;998
78060;-206;-129;994
78064;-205;-127;999
78068;-215;-125;994
78072;-226;-126;989
78076;-228;-133;990
78080;-235;-130;998
78084;-231;-138;994
78088;-235;-135;975
78092;-230;-132;934
78096;-221;-140;926
78100;-221;-129;936
78104;-218;-136;946
78108;-218;-125;975
78112;-220;-133;997
78116;-229;-128;998
78120;-229;-140;1010
78124;-218;-131;1002
78128;-192;-105;991
78132;-216;-119;990
78136;-265;-139;1014
78140;-267;-126;1045
78144;-253;-121;1050
78148;-232;-137;1015
78152;-234;-135;993
78156;-248;-110;979
78160;-253;-119;975
78164;-262;-120;980
78168;-263;-124;998
78172;-262;-120;997
78176;-258;-119;1008
78180;-256;-125;1024
78184;-245;-128;1037
78188;-244;-123;1045
78192;-245;-118;1042
78196;-239;-123;1023
78200;-246;-116;1008
78204;-238;-123;981
78208;-237;-126;973
78212;-238;-125;947
78216;-238;-122;949
78220;-232;-113;954
78224;-214;-107;967
78228;-217;-114;983
78232;-207;-110;996
78236;-200;-116;1000
78240;-209;-118;1003
78244;-208;-122;997
78248;-206;-126;1002
78252;-205;-114;1009
78256;-204;-122;995
78260;-208;-119;999
78264;-212;-121;1004
78268;-205;-123;1004
78272;-215;-121;983
78276;-226;-129;976
78280;-225;-125;986
78284;-223;-123;988
78288;-231;-117;988
78292;-236;-124;992
78296;-240;-121;997
78300;-240;-110;1009
78304;-258;-122;996
78308;-243;-124;992
78312;-244;-117;982
78316;-247;-114;978
78320;-231;-112;972
78324;-219;-113;976
78328;-207;-100;979
78332;-208;-106;985
78336;-205;-109;981
78340;-213;-110;995
78344;-216;-110;991
78348;-220;-117;1001
78352;-226;-121;1001
78356;-228;-118;1000
78360;-230;-117;1000
78364;-230;-116;998
78368;-221;-114;969
78372;-220;-113;959
78376;-221;-120;956
78380;-224;-116;968
78384;-240;-114;975
78388;-242;-111;989
78392;-245;-115;994
78396;-233;-96;1010
78400;-228;-97;1026
78404;-232;-101;1025
78408;-238;-97;1034
79042;-274;-88;983
84294;316;-859;-292
84298;316;-859;-292
84302;316;-859;-292
84306;316;-859;-292
84310;316;-859;-292
84314;316;-859;-292
84318;316;-859;-292
84322;316;-859;-292
84326;316;-859;-292
84330;316;-859;-292
84334;316;-859;-292
84338;316;-859;-292
84342;316;-859;-292
84346;316;-859;-292
84350;316;-859;-292
84354;316;-859;-292
84358;316;-859;-292
84362;-314;-730;1279
84366;-167;-968;1129
84370;-863;-446;1266
84374;-491;-658;837
84378;-228;-792;767
84382;-76;-603;935
84386;-81;-583;1034
84390;-126;-552;1118
84394;-133;-560;1150
84398;-76;-628;1154
84402;-35;-571;1265
84406;-18;-581;1296
84410;-99;-612;1382
84414;-131;-589;1407
84418;-163;-574;1447
84422;-154;-558;1381
84426;-108;-548;1302
84430;-113;-554;1176
84434;-111;-553;1142
84438;-95;-553;1045
84442;-80;-528;1009
84446;-36;-501;961
84450;-13;-469;908
84454;-2;-466;876
84458;-2;-467;843
84462;-2;-465;828
84466;11;-437;798
84470;24;-437;788
84474;21;-422;791
84478;-29;-463;803
84482;-50;-479;821
84486;-106;-444;844
84490;-139;-426;858
84494;-191;-421;863
84498;-206;-440;823
84502;-230;-441;807
84506;-242;-471;791
84510;-243;-477;775
84514;-273;-472;772
84518;-303;-476;786
84522;-333;-482;811
84526;-336;-479;841
84530;-325;-475;851
84534;-303;-467;903
84538;-282;-467;930
84542;-224;-461;966
84546;-202;-467;979
84550;-150;-421;1006
84554;-145;-425;1067
84558;-158;-431;1072
84562;-209;-437;1087
84566;-228;-434;1092
84570;-237;-429;1091
84574;-241;-441;1058
84578;-236;-429;1067
84582;-236;-445;1036
84586;-229;-449;1026
84590;-244;-468;1041
84594;-237;-404;982
84598;-304;-419;965
84602;-382;-426;911
84606;-393;-454;912
84610;-428;-453;889
84614;-450;-468;888
84618;-432;-467;894
84622;-383;-442;907
84626;-354;-420;911
84630;-313;-412;928
84634;-305;-413;937
84638;-303;-416;950
84642;-297;-405;928
84646;-291;-407;921
84650;-296;-401;898
84654;-293;-404;889
84658;-260;-407;870
84662;-226;-420;873
84666;-216;-377;838
84670;-364;-395;795
84674;-408;-431;810
84678;-411;-434;832
84682;-412;-437;830
84686;-430;-445;848
84690;-441;-439;890
84694;-436;-454;931
84698;-328;-392;989
84702;-415;-378;955
84706;-622;-462;931
84710;-612;-474;911
84714;-492;-463;892
84718;-402;-427;878
84722;-385;-418;873
84726;-379;-409;904
84730;-386;-403;914
84734;-389;-404;927
84738;-399;-410;924
84742;-417;-410;921
84746;-424;-423;895
84750;-417;-412;901
84754;-426;-413;864
84758;-433;-416;851
84762;-437;-413;853
84766;-438;-420;886
84770;-446;-414;895
84774;-461;-418;924
84778;-456;-402;924
84782;-456;-419;950
84786;-456;-445;979
84790;-457;-432;1009
84794;-456;-418;1058
84798;-472;-423;1084
84802;-517;-434;1134
84806;-548;-454;1161
84810;-571;-480;1177
84814;-523;-500;1159
84818;-533;-555;1184
84822;-626;-548;1219
84826;-625;-544;1227
84830;-568;-559;1239
84834;-550;-548;1253
84838;-504;-550;1277
84842;-486;-568;1306
84846;-428;-530;1339
84850;-346;-499;1316
84854;-282;-477;1247
84858;-182;-452;1220
84862;-108;-457;1143
84866;-93;-467;1116
84870;-46;-470;1078
84874;-32;-487;1055
84878;13;-455;1040
84882;25;-470;1003
84886;63;-485;983
84890;69;-506;920
84894;61;-508;891
84898;58;-482;825
84902;59;-467;792
84906;39;-451;768
84910;21;-523;722
84914;44;-542;697
84918;121;-556;684
84922;151;-586;666
84926;179;-628;707
84930;206;-652;814
84934;212;-635;866
84938;193;-605;973
84942;161;-602;1023
84946;128;-605;1082
84950;114;-630;1118
84954;108;-623;1123
84958;132;-593;1107
84962;148;-591;1104
84966;194;-577;1064
84970;205;-560;1055
84974;288;-571;960
84978;301;-596;862
84982;329;-625;797
84986;314;-589;722
84990;327;-606;678
84994;316;-577;630
84998;301;-576;575
85002;270;-588;526
85006;277;-606;416
85010;301;-633;385
85014;333;-654;348
85018;345;-669;311
85022;377;-660;279
85026;392;-631;245
85030;380;-662;245
85034;395;-666;248
85038;399;-677;248
85042;405;-666;212
85046;412;-667;219
85050;452;-683;197
85054;476;-684;168
85058;489;-691;132
85062;523;-708;48
85066;531;-655;102
85070;682;-514;146
85074;671;-603;186
85078;679;-609;137
85082;715;-658;34
85086;739;-690;15
85090;779;-641;-55
85094;751;-637;-29
85098;694;-646;-20
85102;604;-678;-64
85106;582;-717;-106
85110;538;-697;-155
85114;533;-714;-165
85118;481;-633;-92
85122;450;-648;-58
85126;386;-658;-38
85130;373;-681;-93
85134;385;-688;-102
85138;454;-683;-104
85142;493;-669;-169
85146;601;-665;-177
85150;677;-632;-208
85154;689;-646;-206
85158;693;-649;-257
85162;682;-657;-281
85166;684;-639;-324
85170;677;-674;-337
85174;650;-667;-353
85178;680;-656;-407
85182;745;-625;-424
85186;712;-590;-377
85190;694;-612;-361
85194;653;-610;-389
85198;661;-626;-434
85202;583;-1200;-203
85206;715;-454;-528
85210;797;-548;-566
85214;593;-690;-391
85218;516;-670;-171
85222;519;-672;-146
85226;713;-819;-215
85230;705;-658;-286
85234;786;-513;-544
85238;687;-607;-343
85242;407;-701;-263
85246;481;-640;-351
85250;525;-644;-416
85254;851;-1351;-223
85258;795;-648;-323
85262;941;-474;-755
85266;832;-723;-707
85270;527;-527;-644
85274;259;-589;-275
85278;211;-680;-74
85282;161;-567;31
85286;113;-467;-128
85290;143;-529;-206
85294;281;-713;-184
85298;333;-574;-214
85302;396;-561;-409
85306;385;-338;-383
85310;467;-492;-325
85314;468;-396;-144
85318;480;-369;-135
85322;620;-308;-190
85326;663;-294;-246
85330;829;-414;-399
85334;869;-301;-579
85338;947;-397;-615
85342;964;-365;-604
85346;958;-310;-644
85350;929;-411;-658
85354;1138;-169;-618
85358;1568;-316;-434
85362;1303;-537;-840
85366;635;-546;-894
85370;438;-428;-794
85374;475;-432;-773
85378;664;-394;-727
85382;735;-418;-645
85386;762;-433;-592
85390;746;-438;-555
85394;733;-415;-511
85398;672;-409;-459
85402;676;-429;-459
85406;733;-416;-506
85410;750;-417;-578
85414;724;-418;-604
85418;616;-434;-576
85422;637;-424;-675
85426;672;-382;-769
85430;664;-398;-691
85434;602;-408;-677
85438;666;-427;-792
85442;840;-523;-788
85446;586;-318;-759
85450;472;-423;-734
85454;547;-322;-697
85458;583;-395;-751
85462;667;-391;-733
85466;677;-394;-765
85470;686;-386;-778
85474;706;-383;-775
85478;714;-370;-738
85482;779;-418;-739
85486;827;-317;-625
85490;628;-328;-666
85494;634;-387;-682
85498;675;-298;-716
85502;663;-418;-689
85506;674;-434;-742
85510;683;-416;-757
85514;712;-417;-709
85518;914;-503;-648
85522;680;-434;-692
85526;662;-425;-616
85530;666;-435;-599
85534;650;-421;-624
85538;627;-419;-639
85542;629;-418;-629
85546;611;-432;-615
85550;643;-425;-628
85554;625;-454;-650
85558;571;-483;-642
85562;577;-425;-678
85566;571;-434;-701
85570;601;-448;-780
85574;591;-438;-747
85578;575;-441;-741
85582;567;-445;-743
85586;584;-441;-735
85590;585;-436;-702
85594;572;-446;-689
85598;592;-434;-700
85602;580;-430;-693
85606;572;-434;-668
85610;554;-422;-671
85614;547;-438;-665
85618;666;-511;-727
85622;645;-433;-721
85626;434;-405;-645
85630;530;-461;-659
85634;553;-447;-755
85638;595;-451;-748
85642;569;-431;-687
85646;498;-437;-618
85650;511;-428;-700
85654;571;-477;-691
85658;545;-467;-683
85662;579;-447;-679
85666;535;-448;-656
85670;545;-468;-660
85674;527;-427;-670
85678;536;-416;-681
85682;552;-450;-742
85686;537;-434;-701
85690;515;-433;-751
85694;525;-491;-710
85698;535;-444;-705
85702;484;-412;-686
85706;476;-445;-711
85710;499;-446;-726
85714;483;-448;-712
85718;490;-433;-750
85722;502;-485;-768
85726;482;-435;-711
85730;468;-331;-568
85734;534;-484;-806
85738;591;-519;-914
85742;411;-511;-702
85746;489;-417;-741
85750;419;-428;-808
85754;505;-426;-746
85758;467;-434;-730
85762;472;-423;-776
85766;483;-425;-722
85770;430;-431;-737
85774;451;-432;-761
85778;415;-438;-781
85782;433;-437;-780
85786;404;-449;-790
85790;457;-439;-789
85794;516;-443;-713
85798;351;-449;-755
85802;473;-428;-807
85806;458;-431;-821
85810;518;-401;-812
85814;478;-424;-822
85818;462;-423;-861
85822;435;-425;-785
85826;428;-415;-763
85830;440;-414;-768
85834;438;-413;-758
85838;491;-378;-733
85842;353;-463;-832
85846;448;-383;-839
85850;416;-385;-864
85854;466;-385;-784
85858;326;-460;-859
85862;422;-409;-865
85866;395;-414;-837
85870;417;-414;-832
85874;451;-394;-796
85878;398;-411;-856
85882;408;-433;-894
85886;405;-433;-867
85890;405;-418;-826
86515;323;-416;-880
92268;387;-428;-805
97784;225;-514;-809
103817;-417;349;863
109876;520;-160;-818
115907;-512;-309;821
117456;870;-130;320
117460;894;-114;413
117464;973;-262;228
117468;989;-280;149
117472;959;-245;83
117476;955;-150;435
117480;907;-222;402
117484;924;-306;241
117488;932;-253;191
117492;914;3;310
117496;922;-260;165
117500;879;-252;210
117504;831;-268;259
117508;894;-261;189
117512;1014;-118;111
117516;1082;-271;-143
117520;977;-272;-114
117524;936;-274;-120
117528;929;-265;-143
117532;912;-282;-164
117536;856;-271;-261
117540;812;-274;-262
117544;843;-307;-258
117548;871;-278;-365
117552;843;-304;-344
117556;853;-265;-352
117560;927;-297;-283
117564;971;-297;-380
117568;1056;-331;-524
117572;961;-304;-508
117576;926;-299;-480
117580;869;-309;-385
117584;881;-311;-415
117588;880;-319;-458
117592;865;-316;-590
117596;844;-304;-660
117600;827;-294;-699
117604;815;-309;-665
117608;831;-315;-492
117612;875;-321;-539
117616;961;-321;-556
117620;972;-308;-533
117624;986;-300;-516
117628;1010;-295;-503
117632;1023;-292;-530
117636;1012;-285;-572
117640;1061;-240;-950
117644;1071;-234;-1078
117648;1017;-223;-1029
117652;919;-234;-931
117656;780;-259;-807
117660;762;-277;-760
117664;719;-299;-756
117668;463;-309;-480
117672;331;-306;-230
117676;303;-276;177
117680;301;-282;350
117684;370;-263;547
117688;419;-289;500
117692;363;-285;481
117696;297;-174;603
117700;186;-348;648
117704;95;-336;805
117708;56;-293;1078
117712;14;-259;1128
117716;-48;-284;1315
117720;-57;-269;1278
117724;-118;-283;1352
117728;-164;-313;1306
117732;-171;-316;1198
117736;-186;-323;1142
117740;-181;-337;1153
117744;-165;-350;1090
117748;-258;-389;1110
117752;-200;-350;1095
117756;-112;-240;1050
117760;-142;-275;1006
117764;-296;-312;1090
117768;-352;-479;1164
117772;-234;-302;1091
117776;-246;-328;1001
117780;-314;-334;930
117784;-298;-265;913
117788;-305;-363;919
117792;-254;-306;928
117796;-283;-324;977
117800;-279;-331;974
117804;-309;-326;945
117808;-324;-374;909
117812;-469;-381;849
117816;-457;-282;725
117820;-482;-305;716
117824;-520;-344;763
117828;-534;-327;914
117832;-517;-315;880
117836;-478;-410;915
117840;-634;-329;1028
117844;-593;-219;1036
117848;-607;-365;822
117852;-648;-304;1054
117856;-602;-312;1050
117860;-563;-324;907
117864;-528;-317;847
117868;-680;-373;898
117872;-590;-310;855
117876;-459;-284;875
117880;-429;-261;819
117884;-425;-254;794
117888;-548;-305;896
117892;-577;-325;933
117896;-553;-318;903
117900;-545;-317;855
117904;-534;-315;842
117908;-509;-306;823
117912;-509;-314;828
117916;-509;-313;828
117920;-526;-310;830
117924;-519;-322;823
117928;-539;-316;843
117932;-540;-316;857
117936;-542;-342;836
117940;-537;-326;827
117944;-529;-336;831
117948;-518;-326;818
117952;-503;-329;820
117956;-494;-333;807
117960;-490;-332;802
117964;-525;-330;839
117968;-531;-337;843
117972;-542;-346;844
117976;-545;-337;839
117980;-556;-327;852
117984;-540;-332;835
117988;-541;-323;815
117992;-561;-335;831
117996;-560;-329;800
118000;-540;-329;790
118004;-515;-311;783
118008;-513;-313;787
118012;-513;-310;790
118016;-536;-313;788
118020;-561;-318;815
118024;-573;-327;815
118028;-566;-329;805
118032;-546;-315;801
118036;-538;-321;791
118040;-534;-324;795
118044;-544;-319;794
118048;-531;-346;774
118052;-542;-343;798
118056;-544;-343;801
118060;-539;-341;791
118064;-539;-353;792
118068;-549;-354;819
118072;-550;-347;838
118076;-557;-351;838
118080;-550;-354;828
118084;-550;-345;843
118088;-570;-347;836
118092;-577;-340;822
118096;-586;-342;804
118100;-587;-347;793
118104;-579;-348;808
118108;-544;-336;823
118112;-542;-326;816
118116;-538;-331;836
118120;-539;-328;848
118124;-554;-333;849
118128;-568;-339;846
118132;-573;-331;857
118136;-572;-320;853
118140;-577;-319;852
118144;-571;-327;849
118148;-522;-331;802
118152;-497;-315;795
118156;-455;-292;775
118160;-429;-276;745
118164;-426;-293;760
118168;-422;-281;791
118172;-410;-280;791
118176;-425;-291;813
118180;-437;-295;822
118184;-439;-316;825
118188;-433;-320;841
118192;-427;-315;838
118196;-418;-311;837
118200;-404;-317;837
118204;-366;-322;839
118208;-374;-283;856
118212;-453;-334;885
118216;-445;-318;863
118220;-417;-311;845
118224;-413;-306;776
118228;-423;-321;765
118232;-410;-315;733
118236;-426;-289;732
118240;-436;-253;874
118244;-358;-294;687
118248;-372;-259;777
118252;-341;-251;849
118256;-315;-264;843
118260;-369;-234;860
118264;-343;-292;831
118268;-299;-227;873
118272;-329;-270;817
118276;-261;-265;784
118280;-319;-218;824
118284;-303;-257;812
118288;-257;-244;821
